epoch,train_loss,val_loss,val_dice,val_iou,lr
1,0.29937876126040586,0.1538047238897819,0.9555325038157977,0.9155704573943064,0.0009619397662556434
2,0.14022931861488716,0.1259340583704985,0.9580021454737737,0.9199704619554373,0.0008535533905932738
3,0.12378888541589612,0.11334700366625419,0.9613938950575315,0.9263000602905567,0.0006913417161825451
4,0.11358678204857785,0.10507596778468443,0.9635804582100648,0.9302811542382607,0.0005000000000000001
5,0.11096329750574153,0.10227350073938186,0.9638681583679639,0.9307567546000848,0.0003086582838174552
6,0.10386802544412406,0.09964956930623604,0.9649339421437337,0.9328089860769418,0.0001464466094067263
7,0.09936598370904508,0.0959383170478619,0.9658316820859909,0.9343713074922562,3.8060233744356646e-05
8,0.0960557667457539,0.09484491719362828,0.9662651740587674,0.9351860880851746,0.0
